returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow,return_prediction
1,female,saudi arabia,new,groceries,snacks,valuemax,bank transfer,mobile,email,standard,standard,west,winter,no,Friday,1,49,14.62,5,15,10.96,13.1,5.3,80.54,4,3.7,720.9,28.14,22.66,0,2023,2,10,6,Not Returned
0,female,saudi arabia,loyal,home & kitchen,furniture,ecolife,credit card,mobile,referral,gold,express,south,winter,yes,Friday,1,50,78.03,3,15,35.11,13.35,26.01,238.34,3,4.4,2267.35,7.02,16.73,0,2023,2,10,6,Not Returned
0,other,uae,loyal,home & kitchen,appliances,valuemax,credit card,mobile,social media,standard,standard,central,winter,no,Friday,1,42,63.74,3,35,66.93,11.61,18.22,154.12,3,4.6,2136.13,14.94,23.03,0,2023,2,10,6,Not Returned
0,female,germany,new,electronics,accessories,ecolife,debit card,mobile,organic search,gold,express,east,winter,no,Saturday,1,27,195.13,4,10,78.05,15.94,37.38,755.79,2,5,13387.32,24.98,188.8,1,2023,2,11,7,Not Returned
0,female,saudi arabia,loyal,groceries,beverages,apex,wallet,mobile,direct,silver,standard,central,winter,no,Saturday,1,53,22.67,2,0,0,4.74,5.16,55.24,0,4.4,1182.17,25.2,13.92,0,2023,2,11,7,Not Returned
1,female,united kingdom,returning,home & kitchen,cookware,urbanco,cash on delivery,mobile,email,standard,pickup,south,winter,no,Saturday,1,50,204.81,2,5,20.48,9.94,46.34,445.42,1,3.5,3647.08,7.73,34.43,1,2023,2,11,7,Returned
1,female,saudi arabia,new,toys,educational,zenith,bank transfer,mobile,organic search,standard,express,east,winter,no,Sunday,1,41,39.47,3,25,29.6,17.58,9.86,116.25,5,2.8,1887.69,37.04,43.06,0,2023,2,12,1,Returned
1,male,australia,new,fashion,bags,nova,debit card,mobile,referral,silver,standard,south,winter,no,Sunday,1,33,48.04,3,0,0,3.91,12.34,160.37,9,2.3,1904.14,35.39,56.75,0,2023,2,12,1,Returned
0,male,india,returning,home & kitchen,decor,freshmart,paypal,mobile,organic search,gold,same day,west,winter,no,Monday,1,43,144.77,2,15,43.43,19.94,16.37,282.42,0,3.7,4328.57,22.39,63.23,0,2023,2,13,2,Not Returned
0,female,australia,returning,electronics,accessories,quickcart,paypal,mobile,direct,standard,standard,west,winter,no,Monday,1,49,303.07,3,5,45.46,8.08,69.01,940.84,6,4.3,11299.01,6.67,62.75,1,2023,2,13,2,Not Returned
0,female,australia,returning,home & kitchen,furniture,valuemax,debit card,mobile,organic search,silver,express,north,winter,no,Tuesday,1,38,152.71,4,5,30.54,16.38,24.17,620.85,3,5,11473.16,21.92,136.09,1,2023,2,14,3,Not Returned
0,male,pakistan,returning,beauty,makeup,apex,cash on delivery,mobile,organic search,silver,standard,south,winter,no,Tuesday,1,18,67.43,2,30,40.46,7.49,10.37,112.26,6,4.9,1668.2,23.44,26.31,0,2023,2,14,3,Not Returned
0,male,france,premium,fashion,men clothing,primeplus,bank transfer,mobile,social media,silver,express,east,winter,no,Tuesday,1,36,74.9,3,10,22.47,17.88,13.21,233.32,1,4.7,1915.91,35.67,83.23,0,2023,2,14,3,Not Returned
0,male,united states,returning,sports,outdoor,quickcart,paypal,mobile,referral,standard,express,west,winter,no,Tuesday,1,36,180.55,4,20,144.44,12.53,26.79,617.08,5,4.8,9072.66,11.04,68.13,1,2023,2,14,3,Not Returned
0,male,india,new,electronics,laptop,nova,cash on delivery,desktop,organic search,standard,standard,east,winter,no,Wednesday,1,27,473.13,5,15,354.85,7.15,195.12,2213.07,5,3.9,29028.13,23.96,530.25,1,2023,2,15,4,Not Returned
0,male,germany,returning,groceries,dairy,quickcart,debit card,mobile,paid ads,gold,standard,north,winter,no,Wednesday,1,21,41.45,2,15,12.44,1.42,5.86,77.74,2,5,922.61,30.05,23.36,0,2023,2,15,4,Not Returned
0,female,france,premium,groceries,snacks,valuemax,wallet,desktop,referral,silver,standard,east,winter,no,Wednesday,1,28,21.35,3,30,19.22,8.01,3.42,56.26,3,4.9,2189.23,36.82,20.71,0,2023,2,15,4,Not Returned
0,female,united states,returning,home & kitchen,furniture,zenith,bank transfer,mobile,email,standard,standard,central,winter,no,Thursday,1,29,158.74,2,15,47.62,4.13,13.83,287.82,7,4.2,4551.85,17.46,50.25,0,2023,2,16,5,Not Returned
0,male,united states,new,electronics,laptop,zenith,wallet,mobile,organic search,standard,pickup,east,winter,no,Friday,1,42,607.21,4,30,728.65,9.64,146.69,1856.52,6,5,5898.05,8.88,164.86,1,2023,2,17,6,Not Returned
0,female,saudi arabia,new,beauty,makeup,zenith,cash on delivery,mobile,paid ads,silver,pickup,south,winter,no,Friday,1,50,31.69,2,10,6.34,8.63,4.17,69.84,6,4.4,414.5,26.02,18.17,0,2023,2,17,6,Not Returned
0,female,canada,new,groceries,fresh produce,urbanco,paypal,desktop,email,silver,standard,central,winter,no,Friday,1,56,30.86,1,10,3.09,4.46,3.23,35.46,4,3.6,160.38,31.37,11.12,0,2023,2,17,6,Not Returned
0,female,saudi arabia,loyal,books,fiction,ecolife,debit card,mobile,email,standard,standard,north,winter,no,Friday,1,39,19.38,4,0,0,6.78,8.48,92.78,7,4.6,1782.49,15.61,14.48,0,2023,2,17,6,Not Returned
0,male,pakistan,premium,home & kitchen,decor,urbanco,debit card,mobile,paid ads,standard,standard,west,winter,no,Saturday,1,38,99.1,1,25,24.78,3.54,3.43,81.29,5,4.1,1476.2,19.84,16.13,0,2023,2,18,7,Not Returned
0,male,france,premium,home & kitchen,appliances,quickcart,paypal,desktop,direct,silver,standard,west,winter,no,Saturday,1,21,287.31,2,10,57.46,7.5,62.78,587.44,1,4,6915.1,37.5,220.29,1,2023,2,18,7,Not Returned
0,male,pakistan,new,fashion,bags,primeplus,paypal,mobile,referral,silver,standard,north,winter,no,Saturday,1,32,52.06,4,20,41.65,12.59,24.74,203.92,6,3.2,2190.67,35.48,72.35,0,2023,2,18,7,Returned
0,male,australia,loyal,toys,action figures,zenith,bank transfer,desktop,direct,standard,same day,south,winter,no,Saturday,1,26,21.33,5,0,0,25.18,8.34,140.17,0,4.6,2138.58,32.07,44.95,0,2023,2,18,7,Not Returned
0,male,australia,new,beauty,haircare,freshmart,credit card,mobile,direct,gold,standard,north,winter,no,Sunday,1,32,28.94,3,25,21.7,4.76,9.8,79.68,7,4.7,1558.46,30.78,24.53,0,2023,2,19,1,Not Returned
0,female,germany,returning,sports,outdoor,valuemax,cash on delivery,mobile,social media,silver,standard,central,winter,no,Sunday,1,34,85.76,4,0,0,6.51,25.45,375,5,3.4,1590.6,5.45,20.44,0,2023,2,19,1,Returned
0,male,germany,returning,fashion,men clothing,trendify,bank transfer,mobile,email,gold,standard,north,winter,no,Sunday,1,57,24.82,1,15,3.72,1.27,2.69,25.06,2,4,20,30.7,7.69,0,2023,2,19,1,Not Returned
0,male,united states,returning,fashion,men clothing,freshmart,wallet,tablet,email,standard,standard,east,winter,no,Sunday,1,45,41.45,3,15,18.65,6.84,14.27,126.81,3,3.1,807.59,19.22,24.37,0,2023,2,19,1,Returned
0,female,australia,new,fashion,women clothing,primeplus,debit card,mobile,referral,standard,standard,south,winter,yes,Sunday,1,42,48.15,5,10,24.08,9.36,14.6,240.63,6,3.9,1295.77,22.36,53.8,0,2023,2,19,1,Not Returned
1,male,canada,returning,groceries,beverages,zenith,wallet,mobile,email,silver,standard,east,winter,no,Monday,1,30,20.77,2,35,14.54,8.44,1.84,37.28,4,3.1,234.44,15.56,5.8,0,2023,2,20,2,Returned
0,male,australia,returning,electronics,headphones,ecolife,paypal,desktop,email,gold,standard,north,winter,no,Monday,1,35,517.01,2,10,103.4,5.55,64.61,1000.78,4,3.4,9206.26,15.08,150.92,1,2023,2,20,2,Returned
0,female,germany,returning,groceries,beverages,trendify,credit card,mobile,paid ads,gold,standard,central,winter,yes,Monday,1,45,17.04,2,0,0,1.88,3.34,39.3,5,3.9,632.73,19.68,7.73,0,2023,2,20,2,Not Returned
1,female,uae,loyal,home & kitchen,appliances,nova,debit card,desktop,email,gold,standard,south,winter,no,Tuesday,1,41,114.6,2,5,11.46,3.2,24.12,245.06,9,2.6,2343.59,22.11,54.18,0,2023,2,21,3,Returned
0,female,canada,loyal,home & kitchen,cookware,valuemax,bank transfer,mobile,email,standard,standard,central,winter,no,Tuesday,1,37,57.46,2,30,34.48,6.15,5.56,92.15,7,5,1027.59,23.54,21.69,0,2023,2,21,3,Not Returned
1,female,uae,loyal,groceries,beverages,quickcart,wallet,mobile,social media,standard,standard,north,winter,no,Tuesday,1,29,20.9,1,0,0,5.49,0.79,27.18,3,3.3,1406.2,3,0.82,0,2023,2,21,3,Returned
0,male,united kingdom,premium,home & kitchen,cookware,apex,cash on delivery,tablet,email,standard,standard,south,winter,yes,Wednesday,1,29,216.1,2,10,43.22,6.39,33.52,428.89,3,4.4,8456.83,31.85,136.6,1,2023,2,22,4,Not Returned
0,male,united kingdom,premium,fashion,bags,freshmart,wallet,mobile,email,silver,express,central,winter,no,Wednesday,1,41,56.25,2,25,28.12,12.89,8.06,105.33,3,4.3,2180.62,8.05,8.48,0,2023,2,22,4,Not Returned
0,male,canada,returning,electronics,mobile,nova,bank transfer,mobile,referral,standard,express,west,winter,no,Wednesday,1,30,545.12,3,0,0,13.43,53.21,1702,6,3.8,25876.87,20.05,341.25,1,2023,2,22,4,Not Returned
0,male,germany,returning,groceries,fresh produce,ecolife,bank transfer,desktop,organic search,standard,standard,south,winter,yes,Thursday,1,27,23.07,5,10,11.54,11.53,5.13,120.47,5,4.6,975.31,11.18,13.47,0,2023,2,23,5,Not Returned
0,male,pakistan,returning,toys,educational,zenith,wallet,mobile,paid ads,standard,standard,west,winter,no,Thursday,1,37,23.22,3,15,10.45,2.59,8.35,70.15,5,4.8,515.63,3,2.1,0,2023,2,23,5,Not Returned
0,male,germany,returning,books,fiction,primeplus,credit card,desktop,email,platinum,standard,south,winter,yes,Thursday,1,35,20.84,2,0,0,0,3.67,45.35,6,3.3,461.74,20.7,9.39,0,2023,2,23,5,Returned
0,female,pakistan,premium,groceries,dairy,quickcart,paypal,mobile,social media,silver,standard,west,winter,no,Friday,1,30,10.83,3,25,8.12,7.34,3.24,34.95,1,4.4,1273.03,15.33,5.36,0,2023,2,24,6,Not Returned
0,male,canada,loyal,toys,educational,zenith,bank transfer,mobile,direct,platinum,standard,central,winter,no,Saturday,1,44,20.83,3,35,21.87,2.67,4.25,47.54,4,5,1691.51,15.19,7.22,0,2023,2,25,7,Not Returned
0,male,uae,new,fashion,shoes,primeplus,wallet,mobile,referral,silver,standard,east,winter,no,Saturday,1,34,56.82,4,15,34.09,8.63,23.68,225.5,7,3.7,119.38,13.9,31.34,0,2023,2,25,7,Not Returned
0,female,canada,returning,electronics,headphones,primeplus,credit card,mobile,email,standard,standard,east,winter,no,Saturday,1,30,477.07,5,10,238.54,8.85,78.59,2234.25,6,4.9,39544.14,17.34,387.42,1,2023,2,25,7,Not Returned
0,male,pakistan,returning,beauty,haircare,trendify,paypal,mobile,social media,silver,express,west,winter,no,Monday,1,42,21.83,2,0,0,13.76,5,62.42,1,4.4,1241.67,41.33,25.8,0,2023,2,27,2,Not Returned
0,male,australia,returning,electronics,accessories,zenith,wallet,desktop,referral,standard,standard,south,winter,no,Monday,1,49,605.62,3,10,181.69,7.81,202.67,1845.65,6,3.8,10034.76,22.17,409.18,1,2023,2,27,2,Not Returned
0,female,india,returning,home & kitchen,furniture,freshmart,paypal,mobile,social media,silver,express,west,winter,no,Monday,1,45,212.86,3,15,95.79,15.02,31.69,589.5,2,3.9,10912.41,3,17.68,1,2023,2,27,2,Not Returned
0,female,saudi arabia,loyal,home & kitchen,furniture,ecolife,debit card,desktop,direct,silver,express,west,winter,no,Monday,1,33,182.14,3,5,27.32,12.99,35.44,567.53,4,4.8,4755.98,16.84,95.57,1,2023,2,27,2,Not Returned
1,female,pakistan,premium,books,education,quickcart,cash on delivery,desktop,social media,silver,standard,south,winter,no,Tuesday,1,46,15.2,4,20,12.16,8.42,7.24,64.3,4,3.3,1808.8,16.11,10.36,0,2023,2,28,3,Returned
0,female,united kingdom,returning,fashion,bags,urbanco,debit card,mobile,direct,standard,standard,south,winter,no,Tuesday,1,60,83.15,6,40,199.56,9.59,45.72,354.65,6,3.7,1481.63,15.48,54.9,0,2023,2,28,3,Not Returned
1,male,united states,loyal,electronics,mobile,trendify,debit card,desktop,email,standard,standard,east,spring,no,Wednesday,1,21,795.46,4,10,318.18,11.19,218,3092.85,5,2.9,16603.46,18.16,561.66,1,2023,3,1,4,Returned
0,male,australia,loyal,beauty,fragrance,ecolife,wallet,desktop,organic search,silver,standard,east,spring,no,Thursday,1,18,26.89,5,10,13.44,11.3,7.13,139.44,6,2.2,1922.64,39.05,54.45,0,2023,3,2,5,Returned
1,male,uae,returning,fashion,men clothing,valuemax,debit card,desktop,paid ads,silver,express,west,spring,no,Thursday,1,20,158.16,5,15,118.62,21.02,57.88,751.08,2,3.2,9480.18,39.64,297.73,1,2023,3,2,5,Returned
1,male,uae,loyal,fashion,bags,trendify,cash on delivery,desktop,email,standard,standard,north,spring,no,Thursday,1,32,141.39,3,0,0,7.19,40.45,471.81,4,3.2,3931.26,34.51,162.82,1,2023,3,2,5,Returned
0,male,india,premium,fashion,women clothing,primeplus,cash on delivery,mobile,paid ads,silver,express,south,spring,no,Thursday,1,28,104.01,3,10,31.2,17.63,23.71,322.17,0,3.1,4177.73,17.11,55.12,0,2023,3,2,5,Returned
0,male,uae,loyal,groceries,beverages,urbanco,bank transfer,desktop,social media,gold,express,south,spring,no,Thursday,1,24,23.43,4,25,23.43,15.26,5.26,90.81,0,3.9,1690.17,26.67,24.22,0,2023,3,2,5,Not Returned
0,male,uae,returning,electronics,mobile,zenith,bank transfer,mobile,email,gold,pickup,west,spring,no,Friday,1,18,599.71,4,25,599.71,4.5,286.76,2090.39,8,4.1,35805.19,21.7,453.61,1,2023,3,3,6,Not Returned
0,female,saudi arabia,loyal,groceries,beverages,urbanco,wallet,tablet,social media,silver,express,north,spring,no,Saturday,1,50,9.23,3,15,4.15,18.63,2.81,44.98,5,4.5,1191.55,20.11,9.05,0,2023,3,4,7,Not Returned
0,male,canada,returning,books,non-fiction,ecolife,wallet,mobile,social media,platinum,standard,west,spring,no,Saturday,1,35,14.82,3,35,15.56,1.83,4.72,35.45,5,5,271.94,15.57,5.52,0,2023,3,4,7,Not Returned
0,male,united states,loyal,books,education,primeplus,bank transfer,mobile,social media,platinum,express,east,spring,no,Saturday,1,38,31.16,2,25,15.58,9.16,6.85,62.75,2,4.8,1566.49,23.49,14.74,0,2023,3,4,7,Not Returned
0,male,united kingdom,returning,fashion,men clothing,quickcart,bank transfer,mobile,referral,silver,standard,east,spring,no,Saturday,1,31,51.67,4,0,0,9.28,11.4,227.36,7,3.6,1503.34,30.83,70.1,0,2023,3,4,7,Returned
0,female,australia,new,fashion,bags,valuemax,credit card,desktop,direct,standard,standard,west,spring,no,Saturday,1,31,65.77,4,0,0,12.26,12.6,287.94,7,4.5,5031.78,26.28,75.67,0,2023,3,4,7,Not Returned
0,male,uae,returning,fashion,bags,quickcart,bank transfer,tablet,referral,standard,express,east,spring,no,Saturday,1,18,113.66,1,15,17.05,13.2,10.6,120.41,1,4.8,2213.11,16.38,19.72,0,2023,3,4,7,Not Returned
0,female,canada,loyal,home & kitchen,decor,apex,bank transfer,desktop,direct,standard,standard,central,spring,no,Saturday,1,40,139.73,4,0,0,8.09,28.57,595.58,0,4.5,6689.71,32.09,191.12,1,2023,3,4,7,Not Returned
0,male,uae,new,electronics,headphones,nova,bank transfer,mobile,organic search,standard,standard,central,spring,no,Sunday,1,31,235.07,3,20,141.04,6.29,69.23,639.69,4,3.9,10525.07,17.95,114.82,1,2023,3,5,1,Not Returned
0,female,pakistan,returning,electronics,mobile,nova,cash on delivery,desktop,email,standard,standard,east,spring,no,Sunday,1,18,492.99,4,30,591.59,7.66,98.44,1486.47,6,3.8,22100.77,5.54,82.35,1,2023,3,5,1,Not Returned
0,female,uae,returning,electronics,accessories,freshmart,wallet,desktop,email,gold,express,east,spring,no,Monday,1,34,399.65,3,30,359.68,14.71,36.18,890.16,2,3.4,13410.35,20.87,185.78,1,2023,3,6,2,Returned
0,male,germany,new,groceries,beverages,quickcart,cash on delivery,desktop,direct,standard,pickup,north,spring,no,Monday,1,30,15.8,2,15,4.74,6.6,2.89,36.35,2,3.9,582.66,16.8,6.11,0,2023,3,6,2,Not Returned
0,female,canada,premium,electronics,accessories,quickcart,debit card,mobile,paid ads,gold,pickup,south,spring,no,Monday,1,47,299.39,5,20,299.39,8.69,113.42,1319.67,3,3.8,10818.24,16.65,219.73,1,2023,3,6,2,Not Returned
0,female,india,loyal,groceries,dairy,trendify,bank transfer,desktop,email,gold,express,west,spring,no,Tuesday,1,18,15.51,3,15,6.98,11.06,1.92,52.53,2,4.2,1582.54,15.96,8.38,0,2023,3,7,3,Not Returned
0,female,saudi arabia,new,electronics,accessories,apex,wallet,mobile,organic search,platinum,standard,central,spring,no,Tuesday,1,41,782.16,5,10,391.08,1.18,446.05,3966.95,6,4.7,50000,14.83,588.3,1,2023,3,7,3,Not Returned
0,male,india,loyal,groceries,dairy,nova,debit card,mobile,referral,standard,express,north,spring,no,Tuesday,1,53,14.75,6,15,13.28,19.51,8.67,103.4,2,3.5,1306.79,15.54,16.07,0,2023,3,7,3,Returned
0,male,saudi arabia,returning,electronics,accessories,urbanco,debit card,mobile,direct,platinum,express,east,spring,no,Wednesday,1,27,536.64,3,25,402.48,6.86,183.19,1397.49,4,4.3,11303.11,4.4,61.49,1,2023,3,8,4,Not Returned
0,other,saudi arabia,returning,sports,equipment,trendify,cash on delivery,tablet,direct,standard,express,east,spring,no,Wednesday,1,36,132.85,1,10,13.28,12.2,12.8,144.57,5,5,1968.48,22.95,33.18,0,2023,3,8,4,Not Returned
0,female,uae,premium,home & kitchen,cookware,nova,bank transfer,desktop,email,standard,standard,north,spring,no,Thursday,1,52,250.18,2,0,0,6.54,18.44,525.34,4,3.6,8737.31,32.68,171.68,1,2023,3,9,5,Returned
0,male,germany,loyal,fashion,women clothing,quickcart,debit card,tablet,direct,gold,standard,south,spring,no,Thursday,1,46,77.8,5,10,38.9,2.48,17.73,370.31,5,3.2,1599.51,32.89,121.79,0,2023,3,9,5,Returned
0,female,uae,loyal,beauty,haircare,freshmart,credit card,mobile,organic search,standard,pickup,central,spring,no,Thursday,1,18,47.09,4,5,9.42,9.34,16.96,205.24,4,3.9,4380.58,12.14,24.92,0,2023,3,9,5,Not Returned
0,female,uae,returning,electronics,headphones,zenith,paypal,mobile,social media,silver,standard,west,spring,no,Thursday,1,49,315.01,6,15,283.51,14.65,91.47,1712.67,7,4.3,15134.72,19.26,329.86,1,2023,3,9,5,Not Returned
0,male,australia,returning,books,non-fiction,trendify,wallet,mobile,paid ads,standard,standard,west,spring,no,Friday,1,40,18.85,3,10,5.66,10.79,2.22,63.9,7,3.1,1015.41,26.42,16.88,0,2023,3,10,6,Returned
0,female,canada,loyal,home & kitchen,appliances,urbanco,debit card,mobile,organic search,gold,same day,north,spring,yes,Friday,1,23,175.38,3,0,0,19.21,28.18,573.53,2,2.9,6935.13,24.3,139.37,1,2023,3,10,6,Returned
0,male,uae,returning,sports,fitness,trendify,credit card,mobile,direct,standard,standard,west,spring,no,Friday,1,18,85.75,4,20,68.6,7.67,19.38,301.45,9,3.5,4790.78,17.38,52.39,0,2023,3,10,6,Not Returned
0,female,france,loyal,toys,action figures,primeplus,wallet,desktop,direct,standard,express,west,spring,no,Saturday,1,52,25.6,2,15,7.68,15.14,5.46,64.12,6,3.7,1296.12,26.4,16.93,0,2023,3,11,7,Not Returned
0,female,united states,loyal,toys,puzzles,nova,paypal,desktop,direct,standard,standard,south,spring,no,Saturday,1,35,21.16,3,40,25.39,8.22,5.22,51.53,5,5,1146.73,20.65,10.64,0,2023,3,11,7,Not Returned
0,male,france,returning,groceries,dairy,freshmart,wallet,desktop,organic search,gold,express,south,spring,no,Saturday,1,25,15.9,2,20,6.36,10.06,1.63,37.13,1,5,316.33,34.02,12.63,0,2023,3,11,7,Not Returned
0,male,france,premium,electronics,accessories,trendify,paypal,desktop,direct,standard,standard,west,spring,no,Saturday,1,28,325.58,5,5,81.4,9.85,123.39,1679.74,3,3.6,25099.09,28.25,474.53,1,2023,3,11,7,Not Returned
0,male,germany,loyal,fashion,shoes,urbanco,bank transfer,mobile,email,platinum,express,west,spring,no,Saturday,1,40,94.73,4,20,75.78,10.84,36.98,350.96,4,5,4217.12,13.81,48.47,0,2023,3,11,7,Not Returned
0,female,united states,returning,groceries,fresh produce,trendify,cash on delivery,mobile,email,standard,express,north,spring,no,Sunday,1,43,14.85,4,10,5.94,18.77,4.15,76.38,4,4.8,1160.83,23,17.57,0,2023,3,12,1,Not Returned
0,male,germany,returning,groceries,dairy,zenith,credit card,mobile,referral,silver,express,central,spring,no,Sunday,1,36,24.64,3,30,22.18,14.65,2.59,68.98,4,4,575.31,23.5,16.21,0,2023,3,12,1,Not Returned
0,male,uae,new,beauty,fragrance,quickcart,wallet,mobile,social media,standard,standard,north,spring,no,Sunday,1,47,37.5,4,20,30,8.69,15.98,144.67,4,3.8,1045.17,22.25,32.19,0,2023,3,12,1,Not Returned
0,female,pakistan,returning,beauty,fragrance,freshmart,wallet,mobile,paid ads,silver,standard,central,spring,no,Monday,1,40,35.94,1,15,5.39,6.01,1.73,38.29,10,3.6,679.28,21.44,8.21,0,2023,3,13,2,Not Returned
0,male,india,returning,toys,puzzles,zenith,wallet,mobile,social media,gold,standard,north,spring,no,Monday,1,46,34.26,2,0,0,3.71,5.41,77.64,7,4.1,1046.98,37.54,29.15,0,2023,3,13,2,Not Returned
0,male,uae,new,electronics,headphones,nova,bank transfer,desktop,paid ads,platinum,standard,central,spring,no,Monday,1,35,292.44,3,0,0,2.73,92.12,972.17,8,5,1729.05,39.06,379.73,1,2023,3,13,2,Not Returned
