Order_Date,Year,Month,Day,Day_Of_Week,Quarter,Customer_Age,Customer_Gender,Country,City,Customer_Segment,Product_Category,Product_Subcategory,Brand,Unit_Price,Quantity,Discount_Percent,Discount_Amount,Coupon_Used,Shipping_Cost,Tax_Amount,Order_Amount,Payment_Method,Device_Type,Traffic_Source,Membership_Status,Shipping_Method,Warehouse_Region,Delivery_Days,Order_Status,Returned,Review_Rating,Customer_Lifetime_Value,Profit_Margin_Percent,Profit_Amount,Season,Holiday_Season,High_Value_Order,prediction
2024-05-25,2024,5,25,Saturday,2,24,Female,Canada,Riyadh,New,Groceries,Dairy,Zenith,26.79,4,0,0,No,12.87,7.1,127.13,Bank Transfer,Desktop,Email,Silver,Express,Central,3,Shipped,No,2.9,435.15,24.47,31.11,Spring,No,No,No
2024-05-26,2024,5,26,Sunday,2,21,Female,France,Sydney,Loyal,Books,Fiction,QuickCart,41.11,2,25,20.56,Yes,17.65,8.08,87.39,Wallet,Mobile,Email,Silver,Express,North,5,Cancelled,No,4.2,2007.69,15.6,13.63,Spring,No,No,No
2024-05-26,2024,5,26,Sunday,2,30,Female,Australia,Berlin,Premium,Electronics,Laptop,UrbanCo,591.55,4,30,709.86,Yes,12.24,72.72,1741.3,Bank Transfer,Mobile,Direct,Standard,Standard,North,5,Delivered,No,3.2,22656.23,17.23,300.03,Spring,No,Yes,Yes
2024-05-26,2024,5,26,Sunday,2,35,Female,Canada,Sydney,Premium,Fashion,Women Clothing,QuickCart,54.28,3,25,40.71,Yes,9.21,19.14,150.48,Credit Card,Mobile,Email,Silver,Standard,Central,4,Delivered,No,4.8,1681.75,27.21,40.95,Spring,No,No,No
2024-05-27,2024,5,27,Monday,2,42,Other,India,London,Returning,Fashion,Women Clothing,Nova,90.47,2,0,0,No,4.89,11.16,196.99,Credit Card,Mobile,Social Media,Gold,Standard,Central,6,Cancelled,No,4.4,940.87,18.52,36.48,Spring,No,No,No
2024-05-27,2024,5,27,Monday,2,39,Female,Australia,New York,New,Groceries,Fresh Produce,QuickCart,22.33,3,15,10.05,Yes,6.9,7.05,70.89,Credit Card,Mobile,Direct,Silver,Standard,Central,5,Delivered,No,3.6,679.89,31.21,22.12,Spring,Yes,No,No
2024-05-27,2024,5,27,Monday,2,38,Female,Germany,London,Loyal,Electronics,Accessories,Apex,294.97,2,20,117.99,Yes,4.16,32.5,508.61,PayPal,Mobile,Paid Ads,Standard,Standard,North,8,Delivered,No,4.1,4816.54,18,91.55,Spring,No,Yes,Yes
2024-05-28,2024,5,28,Tuesday,2,31,Male,Saudi Arabia,Dubai,Premium,Sports,Outdoor,ValueMax,89.49,3,10,26.85,Yes,22.25,27.94,291.81,Credit Card,Desktop,Email,Silver,Same Day,Central,1,Delivered,No,3.7,4991.25,26.51,77.36,Spring,No,No,No
2024-05-28,2024,5,28,Tuesday,2,59,Female,France,Riyadh,Loyal,Fashion,Bags,PrimePlus,57.57,3,25,43.18,Yes,5.66,10.31,145.5,PayPal,Mobile,Paid Ads,Standard,Standard,West,4,Returned,Yes,3,1895.18,30.31,44.1,Spring,Yes,No,No
2024-05-29,2024,5,29,Wednesday,2,42,Male,Australia,Riyadh,Loyal,Groceries,Snacks,Nova,25.8,3,20,15.48,Yes,5.94,5.32,73.18,PayPal,Mobile,Direct,Standard,Standard,South,3,Shipped,No,3.5,669,10.98,8.04,Spring,No,No,No
2024-05-29,2024,5,29,Wednesday,2,34,Female,Saudi Arabia,London,New,Beauty,Fragrance,Nova,90.61,3,30,81.55,Yes,3.78,29.97,224.03,Wallet,Mobile,Direct,Gold,Standard,South,5,Processing,No,4.2,4260.53,20.87,46.76,Spring,No,No,No
2024-05-30,2024,5,30,Thursday,2,34,Male,Canada,Dubai,Returning,Beauty,Skincare,PrimePlus,23.25,2,0,0,Yes,5.7,1.77,53.97,Bank Transfer,Desktop,Direct,Standard,Standard,North,4,Delivered,No,3.8,813.22,43.59,23.53,Spring,No,No,No
2024-05-31,2024,5,31,Friday,2,43,Male,Australia,Paris,New,Fashion,Shoes,ValueMax,55.08,3,0,0,Yes,8.77,13.63,187.64,Credit Card,Mobile,Referral,Standard,Standard,West,5,Processing,No,4.3,1090.38,31.54,59.18,Spring,No,No,No
2024-06-01,2024,6,1,Saturday,2,24,Male,Canada,New York,Premium,Books,Education,EcoLife,14.28,4,15,8.57,Yes,9.3,5.63,63.48,PayPal,Mobile,Paid Ads,Silver,Standard,East,7,Delivered,No,4.7,1671.09,27.59,17.51,Summer,No,No,No
2024-06-01,2024,6,1,Saturday,2,26,Male,Canada,New York,Returning,Toys,Action Figures,Zenith,65.2,3,30,58.68,Yes,8.08,15.75,160.75,PayPal,Mobile,Social Media,Standard,Pickup,East,3,Shipped,No,3.8,2648.01,22.8,36.65,Summer,No,No,No
2024-06-01,2024,6,1,Saturday,2,19,Male,United States,London,Loyal,Electronics,Accessories,Apex,190.51,2,25,95.26,Yes,14.83,39.81,340.4,PayPal,Mobile,Social Media,Standard,Express,North,3,Delivered,No,3.9,1408.52,24.18,82.31,Summer,No,No,Yes
2024-06-01,2024,6,1,Saturday,2,68,Female,Pakistan,London,Returning,Home & Kitchen,Appliances,Trendify,148.71,6,10,89.23,Yes,19.07,67.26,889.36,Cash on Delivery,Mobile,Referral,Standard,Express,West,3,Delivered,No,4.8,2588.56,29.02,258.09,Summer,No,Yes,Yes
2024-06-01,2024,6,1,Saturday,2,45,Male,United States,Mumbai,New,Home & Kitchen,Cookware,Nova,135.54,3,0,0,No,8.81,18.63,434.06,PayPal,Desktop,Paid Ads,Standard,Pickup,East,7,Delivered,No,4.7,2948.77,22.34,96.97,Summer,No,Yes,No
2024-06-02,2024,6,2,Sunday,2,19,Male,United States,Riyadh,Premium,Groceries,Dairy,PrimePlus,20.2,2,10,4.04,Yes,6.18,2.04,44.58,Debit Card,Mobile,Social Media,Standard,Standard,West,4,Delivered,No,4.2,1813.54,23.26,10.37,Summer,No,No,No
2024-06-02,2024,6,2,Sunday,2,33,Male,Canada,Riyadh,Returning,Electronics,Headphones,Apex,354.3,3,25,265.73,Yes,11.22,49.09,857.48,PayPal,Desktop,Referral,Silver,Standard,Central,7,Delivered,No,3.9,9365.51,17.6,150.92,Summer,Yes,Yes,Yes
2024-06-02,2024,6,2,Sunday,2,18,Male,Canada,Berlin,Returning,Toys,Board Games,FreshMart,45.65,3,20,27.39,Yes,12.74,15.65,137.95,Bank Transfer,Mobile,Referral,Standard,Express,North,6,Shipped,No,4.6,556.13,22.95,31.66,Summer,No,No,No
2024-06-02,2024,6,2,Sunday,2,38,Female,United States,New York,Premium,Groceries,Beverages,Nova,12.06,3,25,9.04,Yes,15.45,3.87,46.46,Credit Card,Mobile,Organic Search,Silver,Express,Central,3,Shipped,No,4.3,1545.63,10.21,4.74,Summer,Yes,No,No
2024-06-02,2024,6,2,Sunday,2,34,Male,Saudi Arabia,New York,Returning,Groceries,Beverages,Trendify,23.42,3,0,0,No,13.52,8.03,91.81,Cash on Delivery,Mobile,Social Media,Standard,Standard,South,7,Returned,Yes,2.9,1003.58,10.63,9.76,Summer,No,No,No
2024-06-03,2024,6,3,Monday,2,41,Female,United States,New York,Returning,Electronics,Mobile,EcoLife,487.39,3,35,511.76,Yes,21.15,147.59,1119.15,Debit Card,Mobile,Referral,Silver,Same Day,West,3,Processing,No,5,17020.02,10.25,114.71,Summer,No,Yes,Yes
2024-06-03,2024,6,3,Monday,2,53,Female,United States,Paris,Returning,Books,Non-Fiction,Nova,8.64,5,0,0,No,9.96,4.97,58.13,Bank Transfer,Mobile,Referral,Gold,Standard,East,3,Delivered,No,4.6,20,32.36,18.81,Summer,No,No,No
2024-06-03,2024,6,3,Monday,2,26,Female,Saudi Arabia,New York,Returning,Electronics,Headphones,FreshMart,391.01,3,15,175.95,Yes,8.17,64.23,1069.48,PayPal,Desktop,Organic Search,Silver,Standard,East,6,Delivered,No,3.6,10836.8,17.76,189.94,Summer,No,Yes,Yes
2024-06-04,2024,6,4,Tuesday,2,18,Female,Australia,Toronto,Loyal,Groceries,Dairy,Nova,29.5,4,30,35.4,Yes,6.88,8.61,98.09,Cash on Delivery,Mobile,Social Media,Silver,Standard,East,4,Processing,No,4.3,2153.97,21.44,21.03,Summer,No,No,No
2024-06-04,2024,6,4,Tuesday,2,38,Female,India,Karachi,Returning,Sports,Fitness,FreshMart,70.87,6,20,85.04,Yes,10.46,38.44,389.08,Wallet,Mobile,Organic Search,Gold,Standard,East,7,Shipped,No,4,953.33,15.21,59.18,Summer,No,Yes,No
2024-06-05,2024,6,5,Wednesday,2,57,Male,Saudi Arabia,Toronto,New,Fashion,Bags,Zenith,26.92,4,5,5.38,No,10.01,8.16,120.47,PayPal,Desktop,Social Media,Standard,Standard,Central,6,Returned,Yes,3.3,635.35,36.19,43.6,Summer,No,No,No
2024-06-05,2024,6,5,Wednesday,2,62,Female,United States,Dubai,Loyal,Home & Kitchen,Furniture,FreshMart,262.21,2,5,26.22,No,13.46,19.78,531.44,Wallet,Mobile,Paid Ads,Standard,Express,East,2,Delivered,No,4.2,9509.81,31.36,166.66,Summer,No,Yes,Yes
2024-06-05,2024,6,5,Wednesday,2,31,Female,India,London,Returning,Beauty,Haircare,PrimePlus,41.49,4,25,41.49,Yes,8.66,6.76,139.89,Wallet,Mobile,Email,Silver,Pickup,North,7,Delivered,No,4.7,170.17,41.72,58.36,Summer,No,No,No
2024-06-05,2024,6,5,Wednesday,2,18,Male,France,Sydney,Returning,Books,Education,QuickCart,36.9,3,20,22.14,Yes,6.99,10.77,106.32,Cash on Delivery,Mobile,Direct,Silver,Pickup,North,10,Processing,No,2.6,1800.36,7.58,8.06,Summer,No,No,No
2024-06-05,2024,6,5,Wednesday,2,70,Male,Australia,Sydney,New,Electronics,Mobile,QuickCart,827.94,4,10,331.18,Yes,14.25,320.05,3314.88,Bank Transfer,Mobile,Paid Ads,Gold,Express,Central,2,Delivered,No,3.8,9023.23,27.77,920.54,Summer,No,Yes,Yes
2024-06-05,2024,6,5,Wednesday,2,32,Female,Germany,Karachi,Loyal,Electronics,Mobile,EcoLife,237.65,3,15,106.94,Yes,6.03,64.96,677,Bank Transfer,Mobile,Organic Search,Silver,Standard,Central,5,Shipped,No,3.7,14013.44,22.56,152.73,Summer,No,Yes,Yes
2024-06-05,2024,6,5,Wednesday,2,43,Female,Canada,Riyadh,Loyal,Groceries,Snacks,FreshMart,17.24,4,5,3.45,Yes,17.48,4.08,87.07,Credit Card,Mobile,Email,Standard,Express,West,0,Cancelled,No,4.1,1746.23,42.19,36.73,Summer,No,No,No
2024-06-06,2024,6,6,Thursday,2,37,Male,Saudi Arabia,Toronto,Loyal,Home & Kitchen,Appliances,QuickCart,196.25,5,25,245.31,Yes,6.92,52.22,795.08,Wallet,Mobile,Email,Silver,Standard,South,3,Delivered,No,4,15303.77,8.28,65.83,Summer,No,Yes,Yes
2024-06-06,2024,6,6,Thursday,2,42,Female,Pakistan,Sydney,New,Beauty,Skincare,EcoLife,61.92,4,0,0,No,3.52,8.82,260.02,Bank Transfer,Mobile,Direct,Standard,Pickup,North,5,Delivered,No,2.9,4303.47,44.67,116.15,Summer,No,No,No
2024-06-06,2024,6,6,Thursday,2,28,Female,France,Riyadh,New,Home & Kitchen,Decor,PrimePlus,221.52,2,10,44.3,Yes,4.88,17.67,421.29,Bank Transfer,Mobile,Organic Search,Standard,Standard,West,6,Delivered,No,4.7,6527.14,22.07,92.98,Summer,No,Yes,Yes
2024-06-07,2024,6,7,Friday,2,58,Male,UAE,Paris,New,Electronics,Headphones,Trendify,294.19,5,20,294.19,Yes,3.74,106.01,1286.51,Bank Transfer,Mobile,Referral,Gold,Standard,Central,3,Processing,No,3.3,25765.03,19.23,247.4,Summer,No,Yes,Yes
2024-06-07,2024,6,7,Friday,2,49,Female,India,London,New,Beauty,Makeup,Zenith,53.56,5,15,40.17,Yes,9.79,21.14,258.56,Wallet,Mobile,Social Media,Silver,Standard,West,3,Delivered,No,3.7,3575.29,31.9,82.48,Summer,No,No,No
2024-06-07,2024,6,7,Friday,2,42,Male,UAE,Toronto,Loyal,Toys,Board Games,Nova,17.92,8,15,21.5,Yes,18.65,9.37,149.88,PayPal,Mobile,Email,Standard,Express,East,4,Delivered,No,3.7,1220.01,16.82,25.21,Summer,No,No,No
2024-06-07,2024,6,7,Friday,2,38,Female,Canada,Karachi,Returning,Books,Non-Fiction,ValueMax,36.18,4,10,14.47,Yes,8.6,10.03,148.88,Wallet,Mobile,Paid Ads,Standard,Standard,West,6,Shipped,No,3.5,1695.85,17.2,25.61,Summer,No,No,No
2024-06-07,2024,6,7,Friday,2,40,Male,United Kingdom,New York,New,Electronics,Headphones,PrimePlus,218.5,4,25,218.5,Yes,8.7,61.97,726.17,PayPal,Mobile,Paid Ads,Standard,Standard,West,4,Delivered,No,3.9,1975.76,6.04,43.86,Summer,No,Yes,Yes
2024-06-08,2024,6,8,Saturday,2,50,Male,France,Sydney,Returning,Home & Kitchen,Appliances,Zenith,173.22,2,0,0,No,19.65,14.62,380.71,Cash on Delivery,Mobile,Organic Search,Silver,Express,West,4,Delivered,No,4.4,3410.9,10.72,40.81,Summer,No,No,No
2024-06-09,2024,6,9,Sunday,2,38,Female,France,Paris,New,Beauty,Haircare,QuickCart,33,4,30,39.6,Yes,18.71,5.69,116.8,PayPal,Desktop,Referral,Gold,Same Day,South,0,Delivered,No,3.6,2239.79,29.02,33.9,Summer,No,No,No
2024-06-09,2024,6,9,Sunday,2,19,Female,Germany,Toronto,Loyal,Electronics,Accessories,QuickCart,497.38,2,5,49.74,Yes,21.24,92.06,1058.32,Cash on Delivery,Mobile,Social Media,Silver,Same Day,East,1,Shipped,No,2.8,8177.38,17.27,182.77,Summer,No,Yes,Yes
2024-06-09,2024,6,9,Sunday,2,48,Female,Pakistan,Berlin,New,Fashion,Women Clothing,PrimePlus,53.93,8,10,43.14,Yes,15.61,49.03,452.94,Debit Card,Mobile,Organic Search,Silver,Standard,North,2,Delivered,No,4.3,1570.84,20.11,91.09,Summer,No,Yes,No
2024-06-09,2024,6,9,Sunday,2,35,Female,UAE,Riyadh,Premium,Electronics,Headphones,Zenith,577.47,1,25,144.37,Yes,7.63,50.65,491.38,Cash on Delivery,Mobile,Email,Standard,Standard,North,9,Delivered,No,3.4,6911.87,22.77,111.89,Summer,No,Yes,Yes
2024-06-09,2024,6,9,Sunday,2,44,Male,India,Karachi,Premium,Beauty,Haircare,Zenith,97.98,2,0,0,No,4.1,9.32,209.38,Bank Transfer,Mobile,Paid Ads,Gold,Standard,South,5,Processing,No,3.4,1990.2,12.04,25.21,Summer,No,No,No
2024-06-09,2024,6,9,Sunday,2,18,Male,United States,Toronto,Returning,Beauty,Makeup,UrbanCo,94.06,2,0,0,No,15.79,9.45,213.36,Wallet,Mobile,Direct,Standard,Express,East,4,Delivered,No,4.2,412.22,39.16,83.55,Summer,No,No,No
2024-06-09,2024,6,9,Sunday,2,39,Male,Pakistan,Karachi,Loyal,Books,Non-Fiction,FreshMart,16.4,2,0,0,No,13.08,2.65,48.53,Debit Card,Mobile,Social Media,Silver,Standard,West,5,Delivered,No,4.7,1236.25,19.09,9.26,Summer,No,No,No
2024-06-10,2024,6,10,Monday,2,38,Male,Saudi Arabia,Dubai,Returning,Fashion,Men Clothing,Apex,73.19,2,35,51.23,Yes,9.26,13.19,117.6,PayPal,Tablet,Organic Search,Standard,Standard,West,6,Processing,No,4.2,1588.03,10.8,12.7,Summer,No,No,No
2024-06-10,2024,6,10,Monday,2,37,Female,Germany,London,New,Home & Kitchen,Appliances,Apex,111.96,2,5,11.2,Yes,15.36,14.06,242.14,Wallet,Mobile,Email,Standard,Express,West,5,Processing,No,4.2,3119.98,27.28,66.06,Summer,No,No,No
2024-06-10,2024,6,10,Monday,2,24,Female,United Kingdom,Berlin,Loyal,Fashion,Women Clothing,Trendify,72.78,3,0,0,No,7.54,22.88,248.76,Bank Transfer,Mobile,Organic Search,Standard,Standard,East,5,Delivered,No,3.7,4731.11,31.2,77.61,Summer,No,No,No
2024-06-10,2024,6,10,Monday,2,42,Female,Pakistan,Sydney,Loyal,Home & Kitchen,Decor,Apex,160.97,2,20,64.39,Yes,17.9,12.85,288.3,Cash on Delivery,Desktop,Email,Standard,Same Day,North,0,Delivered,No,3.9,1584.78,12.72,36.67,Summer,No,No,No
2024-06-10,2024,6,10,Monday,2,35,Female,Canada,Sydney,Returning,Sports,Outdoor,Apex,96.96,5,0,0,No,11.96,52.38,549.14,Credit Card,Mobile,Direct,Standard,Standard,North,3,Returned,Yes,3.7,5216.86,22.62,124.22,Summer,No,Yes,No
2024-06-11,2024,6,11,Tuesday,2,32,Male,Australia,Riyadh,Returning,Home & Kitchen,Cookware,PrimePlus,219.18,6,0,0,No,17.52,125.68,1458.28,Bank Transfer,Mobile,Email,Silver,Express,North,4,Delivered,No,4.1,16927.73,10.97,159.97,Summer,No,Yes,Yes
2024-06-11,2024,6,11,Tuesday,2,45,Female,Pakistan,London,New,Electronics,Accessories,EcoLife,1250.2,2,15,375.06,Yes,5.22,201.14,2331.7,Credit Card,Tablet,Organic Search,Standard,Standard,South,5,Delivered,No,4.5,21747.85,13.68,318.98,Summer,No,Yes,Yes
2024-06-11,2024,6,11,Tuesday,2,20,Female,France,Karachi,New,Sports,Sportswear,UrbanCo,65.67,2,10,13.13,Yes,6.09,10.53,134.83,PayPal,Mobile,Referral,Silver,Pickup,Central,7,Delivered,No,3.8,365.3,9.17,12.36,Summer,No,No,No
2024-06-11,2024,6,11,Tuesday,2,18,Male,Australia,Toronto,Returning,Fashion,Bags,ValueMax,42.99,2,40,34.39,Yes,0,9.31,60.9,Cash on Delivery,Mobile,Organic Search,Gold,Standard,East,6,Delivered,No,4.9,661.54,27.3,16.63,Summer,No,No,No
2024-06-12,2024,6,12,Wednesday,2,40,Female,United States,Berlin,Loyal,Books,Education,Apex,13.54,3,0,0,No,8.81,1.62,51.05,Credit Card,Mobile,Direct,Silver,Standard,West,4,Delivered,No,4,1594.05,41.55,21.21,Summer,No,No,No
2024-06-12,2024,6,12,Wednesday,2,52,Male,Saudi Arabia,Mumbai,Loyal,Electronics,Laptop,FreshMart,450.84,1,20,90.17,Yes,3.39,36.89,400.95,PayPal,Mobile,Referral,Silver,Standard,West,6,Delivered,No,4.5,4461.82,20.52,82.27,Summer,No,Yes,Yes
2024-06-13,2024,6,13,Thursday,2,31,Male,Pakistan,Sydney,Returning,Fashion,Bags,Nova,26.73,4,35,37.42,Yes,8.19,5.39,83.08,Bank Transfer,Mobile,Social Media,Silver,Standard,Central,10,Returned,Yes,1.5,1431.95,10.36,8.61,Summer,No,No,No
2024-06-14,2024,6,14,Friday,2,50,Female,Canada,Sydney,Loyal,Fashion,Men Clothing,FreshMart,58.95,1,20,11.79,Yes,4.18,4.25,55.59,Debit Card,Mobile,Paid Ads,Standard,Standard,East,6,Processing,No,4.1,1530.25,29.69,16.5,Summer,No,No,No
2024-06-15,2024,6,15,Saturday,2,23,Female,United Kingdom,Berlin,Loyal,Fashion,Bags,PrimePlus,91.68,3,10,27.5,Yes,6.9,27.87,282.31,Wallet,Mobile,Email,Standard,Pickup,North,4,Delivered,No,3.7,4578.79,35.33,99.74,Summer,No,No,No
2024-06-15,2024,6,15,Saturday,2,46,Female,Saudi Arabia,Mumbai,New,Fashion,Men Clothing,PrimePlus,126.79,4,20,101.43,Yes,4.24,51.98,461.95,Wallet,Mobile,Organic Search,Gold,Standard,West,7,Delivered,No,3.7,3841.18,21.17,97.79,Summer,No,Yes,No
2024-06-16,2024,6,16,Sunday,2,51,Female,Germany,Riyadh,Loyal,Books,Non-Fiction,ValueMax,15.74,2,10,3.15,Yes,15.83,1.28,45.44,Cash on Delivery,Desktop,Social Media,Gold,Same Day,Central,2,Delivered,No,3.5,1022.69,13.68,6.22,Summer,No,No,No
2024-06-16,2024,6,16,Sunday,2,50,Male,France,Riyadh,New,Beauty,Makeup,PrimePlus,52.87,2,40,42.3,Yes,7.73,6.32,77.49,Cash on Delivery,Desktop,Referral,Silver,Standard,West,5,Delivered,No,3.9,802.22,3.33,2.58,Summer,No,No,No
2024-06-16,2024,6,16,Sunday,2,43,Female,Saudi Arabia,London,Premium,Groceries,Snacks,EcoLife,29.44,6,10,17.66,Yes,21.03,17.45,197.46,PayPal,Mobile,Email,Standard,Express,Central,6,Shipped,No,4.2,4235.93,17.54,34.63,Summer,No,No,No
2024-06-16,2024,6,16,Sunday,2,29,Male,Pakistan,Paris,Loyal,Sports,Equipment,FreshMart,57.3,4,35,80.22,Yes,6.19,26.51,181.68,Credit Card,Mobile,Referral,Silver,Standard,East,4,Processing,No,5,3270.17,22.06,40.08,Summer,No,No,No
2024-06-17,2024,6,17,Monday,2,28,Male,Germany,Berlin,Loyal,Beauty,Haircare,FreshMart,35.26,5,10,17.63,Yes,11.7,6.37,176.74,Wallet,Desktop,Paid Ads,Standard,Pickup,Central,7,Delivered,No,4.1,3749.51,26.47,46.78,Summer,No,No,No
2024-06-17,2024,6,17,Monday,2,33,Male,Canada,Dubai,Loyal,Electronics,Headphones,Nova,374.68,1,30,112.4,Yes,6.62,20.91,289.81,PayPal,Mobile,Organic Search,Standard,Standard,East,3,Delivered,No,3.7,4529.46,4.53,13.13,Summer,No,No,Yes
2024-06-18,2024,6,18,Tuesday,2,18,Female,United States,Toronto,Returning,Electronics,Headphones,PrimePlus,905.18,1,5,45.26,No,11.88,67.47,939.27,Credit Card,Mobile,Referral,Gold,Express,North,2,Delivered,No,4.9,6220.19,11.08,104.07,Summer,No,Yes,Yes
2024-06-18,2024,6,18,Tuesday,2,41,Female,France,Berlin,Premium,Home & Kitchen,Cookware,Trendify,103.42,1,0,0,Yes,12.33,11.27,127.02,PayPal,Tablet,Direct,Standard,Express,North,2,Delivered,No,3.5,1212.79,33.95,43.12,Summer,No,No,No
2024-06-18,2024,6,18,Tuesday,2,18,Male,United Kingdom,Karachi,Loyal,Home & Kitchen,Appliances,EcoLife,131.81,2,30,79.09,Yes,7.23,29.32,221.08,Cash on Delivery,Mobile,Email,Standard,Standard,North,5,Returned,Yes,2.8,1984.77,26.1,57.7,Summer,No,No,No
2024-06-18,2024,6,18,Tuesday,2,41,Female,Australia,Karachi,Loyal,Groceries,Snacks,Zenith,30.97,3,15,13.94,Yes,14.31,5.97,99.25,Cash on Delivery,Mobile,Social Media,Standard,Express,South,2,Delivered,No,4,926.54,17.93,17.8,Summer,No,No,No
2024-06-19,2024,6,19,Wednesday,2,34,Female,Saudi Arabia,Mumbai,Loyal,Fashion,Women Clothing,ValueMax,133.55,3,0,0,No,2.36,14.53,417.54,Wallet,Mobile,Organic Search,Gold,Standard,South,5,Delivered,No,4.2,6774.71,32.11,134.07,Summer,No,Yes,No
2024-06-19,2024,6,19,Wednesday,2,71,Male,Saudi Arabia,New York,Loyal,Home & Kitchen,Decor,Trendify,100.96,3,30,90.86,Yes,11.56,23.78,247.36,Credit Card,Desktop,Social Media,Standard,Standard,East,6,Cancelled,No,4.1,1533.72,9.19,22.73,Summer,No,No,No
2024-06-19,2024,6,19,Wednesday,2,53,Male,Canada,Paris,New,Fashion,Men Clothing,Zenith,47.93,3,5,7.19,No,3.49,13.74,153.83,Cash on Delivery,Desktop,Referral,Gold,Standard,Central,5,Shipped,No,3.2,2987.75,29.2,44.92,Summer,Yes,No,No
2024-06-19,2024,6,19,Wednesday,2,53,Male,Pakistan,Berlin,New,Home & Kitchen,Furniture,EcoLife,120.71,5,0,0,No,7.51,36.3,647.36,Cash on Delivery,Tablet,Paid Ads,Standard,Standard,Central,10,Returned,Yes,2.4,4490.28,21.47,138.99,Summer,No,Yes,Yes
2024-06-19,2024,6,19,Wednesday,2,23,Male,Saudi Arabia,Berlin,New,Groceries,Dairy,Trendify,29.9,2,25,14.95,Yes,1.59,4.42,50.86,Debit Card,Desktop,Social Media,Platinum,Standard,West,5,Shipped,No,5,682.35,27.32,13.89,Summer,No,No,No
2024-06-20,2024,6,20,Thursday,2,31,Male,United Kingdom,Toronto,Loyal,Books,Non-Fiction,FreshMart,42.49,6,15,38.24,Yes,11.28,11.98,239.96,Bank Transfer,Mobile,Direct,Standard,Standard,West,4,Returned,Yes,4,2441.63,24.88,59.7,Summer,No,No,No
2024-06-21,2024,6,21,Friday,2,26,Female,United Kingdom,Paris,Returning,Beauty,Fragrance,Zenith,43.63,3,25,32.72,Yes,12.78,7.81,118.76,Credit Card,Mobile,Organic Search,Standard,Express,West,3,Delivered,No,4.3,2200.57,37.56,44.61,Summer,No,No,No
2024-06-21,2024,6,21,Friday,2,28,Female,Canada,London,Returning,Books,Non-Fiction,FreshMart,28.44,2,0,0,No,7.91,3.33,68.12,PayPal,Mobile,Paid Ads,Standard,Standard,South,5,Delivered,No,5,179.95,15.53,10.58,Summer,No,No,No
2024-06-21,2024,6,21,Friday,2,52,Male,Germany,Paris,New,Toys,Action Figures,Trendify,27.1,3,0,0,Yes,16.89,3.04,101.23,Wallet,Tablet,Organic Search,Standard,Express,East,3,Delivered,No,3.6,274.96,31.99,32.38,Summer,No,No,No
2024-06-21,2024,6,21,Friday,2,20,Male,Australia,Riyadh,Returning,Fashion,Shoes,Zenith,110.56,4,0,0,No,4.83,53.05,500.12,Credit Card,Mobile,Referral,Standard,Standard,North,2,Returned,Yes,2.2,2520.56,33.61,168.09,Summer,No,Yes,No
2024-06-21,2024,6,21,Friday,2,45,Male,Germany,Mumbai,Returning,Sports,Sportswear,EcoLife,57.26,4,5,11.45,No,7.39,21.75,246.73,Credit Card,Desktop,Direct,Standard,Standard,East,4,Delivered,No,3.1,2623.89,16.64,41.06,Summer,No,No,No
2024-06-22,2024,6,22,Saturday,2,18,Female,UAE,Sydney,Returning,Groceries,Snacks,FreshMart,17,4,10,6.8,Yes,13.31,6.09,80.6,Wallet,Mobile,Social Media,Gold,Express,West,0,Delivered,No,5,839.4,24.72,19.92,Summer,No,No,No
2024-06-22,2024,6,22,Saturday,2,30,Male,United Kingdom,London,New,Electronics,Accessories,UrbanCo,480.03,4,35,672.04,Yes,24.18,97.46,1369.72,Credit Card,Mobile,Referral,Standard,Same Day,East,1,Delivered,No,4.7,21185.42,10.16,139.16,Summer,No,Yes,Yes
2024-06-22,2024,6,22,Saturday,2,54,Female,Pakistan,Berlin,Returning,Groceries,Beverages,Zenith,12.08,3,30,10.87,Yes,4.85,1.63,31.85,Credit Card,Mobile,Email,Gold,Standard,North,4,Delivered,No,4.8,368.42,7.55,2.4,Summer,No,No,No
2024-06-23,2024,6,23,Sunday,2,43,Female,United States,Riyadh,Returning,Books,Education,Apex,20.59,4,25,20.59,Yes,8.91,9.11,79.79,Wallet,Desktop,Social Media,Standard,Standard,South,8,Processing,No,4.5,1019.05,8.82,7.04,Summer,No,No,No
2024-06-23,2024,6,23,Sunday,2,27,Male,Canada,Sydney,Returning,Electronics,Laptop,QuickCart,282.51,4,5,56.5,No,8.43,92.46,1174.43,Credit Card,Desktop,Social Media,Silver,Standard,Central,2,Delivered,No,3.7,17770.88,21.48,252.27,Summer,No,Yes,Yes
2024-06-23,2024,6,23,Sunday,2,44,Other,France,Berlin,Premium,Electronics,Accessories,Nova,428.52,6,5,128.56,No,25.78,140.44,2608.78,Credit Card,Mobile,Email,Standard,Same Day,West,2,Delivered,No,5,35546.71,12.47,325.31,Summer,No,Yes,Yes
2024-06-23,2024,6,23,Sunday,2,41,Female,Canada,Karachi,New,Fashion,Men Clothing,Nova,48.36,2,15,14.51,Yes,4.26,6.84,93.31,Wallet,Desktop,Referral,Standard,Standard,West,8,Delivered,No,5,1491.19,31.03,28.95,Summer,No,No,No
