returned,customer_gender,country,customer_segment,product_category,product_subcategory,brand,payment_method,device_type,traffic_source,membership_status,shipping_method,warehouse_region,season,holiday_season,day_of_week,quarter,customer_age,unit_price,quantity,discount_percent,discount_amount,shipping_cost,tax_amount,order_amount,delivery_days,review_rating,customer_lifetime_value,profit_margin_percent,profit_amount,high_value_order,order_year,order_month,order_day,order_dow
0,female,united states,returning,groceries,beverages,ecolife,debit card,tablet,email,standard,standard,east,winter,no,Thursday,1.0,56.0,12.55,3.0,0.0,0.0,7.19,4.0,48.84,6.0,4.9,1001.24,22.97,11.22,0.0,2023.0,1.0,5.0,5.0
1,male,united states,returning,home & kitchen,appliances,valuemax,paypal,mobile,social media,standard,standard,north,winter,no,Thursday,1.0,43.0,237.2,2.0,5.0,23.72,4.88,39.53,495.09,6.0,2.7,3737.87,24.66,122.09,1.0,2023.0,1.0,5.0,5.0
0,female,pakistan,returning,home & kitchen,furniture,apex,wallet,mobile,paid ads,standard,standard,south,winter,no,Thursday,1.0,39.0,151.41,2.0,25.0,75.7,7.57,16.13,250.82,3.0,3.8,1237.19,11.77,29.52,0.0,2023.0,1.0,5.0,5.0
0,female,united kingdom,loyal,fashion,men clothing,zenith,paypal,mobile,referral,standard,standard,south,winter,no,Thursday,1.0,28.0,48.35,2.0,10.0,9.67,7.95,9.3,104.28,3.0,4.0,1954.77,18.25,19.03,0.0,2023.0,1.0,5.0,5.0
0,female,pakistan,loyal,groceries,dairy,valuemax,wallet,tablet,direct,standard,express,central,winter,yes,Thursday,1.0,48.0,16.48,2.0,35.0,11.54,13.43,3.25,38.1,5.0,4.5,1329.69,3.0,1.14,0.0,2023.0,1.0,5.0,5.0
0,male,australia,loyal,fashion,men clothing,zenith,debit card,desktop,paid ads,platinum,express,central,winter,no,Thursday,1.0,27.0,69.59,2.0,10.0,13.92,9.06,4.96,139.28,5.0,4.7,1699.25,24.1,33.57,0.0,2023.0,1.0,5.0,5.0
1,female,saudi arabia,new,fashion,men clothing,zenith,cash on delivery,desktop,email,standard,express,east,winter,no,Thursday,1.0,33.0,32.94,3.0,35.0,34.59,14.44,5.82,84.49,6.0,2.0,1395.72,24.0,20.28,0.0,2023.0,1.0,5.0,5.0
0,other,uae,returning,fashion,shoes,quickcart,bank transfer,mobile,email,silver,express,east,winter,no,Thursday,1.0,18.0,54.26,2.0,5.0,5.43,15.12,3.58,121.79,1.0,4.7,466.06,19.95,24.3,0.0,2023.0,1.0,5.0,5.0
0,male,uae,loyal,fashion,shoes,freshmart,debit card,mobile,social media,silver,standard,south,winter,no,Thursday,1.0,50.0,55.49,1.0,0.0,0.0,5.1,2.01,62.6,5.0,4.9,1069.84,26.08,16.33,0.0,2023.0,1.0,5.0,5.0
0,female,united kingdom,loyal,fashion,women clothing,quickcart,credit card,desktop,direct,standard,same day,north,winter,no,Thursday,1.0,50.0,58.58,5.0,15.0,43.94,24.0,15.07,288.03,1.0,4.6,2320.89,29.31,84.42,0.0,2023.0,1.0,5.0,5.0
0,female,united kingdom,premium,home & kitchen,cookware,trendify,credit card,mobile,email,standard,standard,west,winter,no,Thursday,1.0,22.0,126.07,2.0,40.0,100.86,7.14,21.64,180.06,2.0,4.3,4395.03,23.33,42.01,0.0,2023.0,1.0,5.0,5.0
0,female,india,returning,fashion,shoes,quickcart,paypal,mobile,social media,standard,standard,central,winter,no,Thursday,1.0,29.0,40.91,3.0,20.0,24.55,5.64,8.61,112.43,7.0,3.2,239.84,31.84,35.8,0.0,2023.0,1.0,5.0,5.0
0,male,india,loyal,home & kitchen,cookware,quickcart,cash on delivery,desktop,paid ads,silver,standard,north,winter,no,Thursday,1.0,37.0,109.21,2.0,0.0,0.0,5.78,18.19,242.39,5.0,4.2,942.98,28.97,70.22,0.0,2023.0,1.0,5.0,5.0
0,female,united kingdom,new,toys,puzzles,freshmart,cash on delivery,mobile,referral,silver,express,south,winter,no,Thursday,1.0,18.0,36.52,4.0,25.0,36.52,16.56,11.68,137.8,1.0,3.4,820.93,22.09,30.44,0.0,2023.0,1.0,5.0,5.0
0,female,canada,new,fashion,men clothing,apex,credit card,desktop,social media,standard,same day,north,winter,no,Thursday,1.0,66.0,118.66,4.0,10.0,47.46,23.28,19.22,469.68,0.0,4.6,8778.71,39.73,186.6,1.0,2023.0,1.0,5.0,5.0
0,female,canada,returning,fashion,bags,primeplus,wallet,mobile,referral,standard,express,east,winter,no,Thursday,1.0,34.0,93.95,4.0,25.0,93.95,16.8,19.78,318.43,4.0,4.0,1819.75,24.31,77.41,0.0,2023.0,1.0,5.0,5.0
0,male,uae,returning,fashion,shoes,primeplus,credit card,desktop,referral,gold,same day,west,winter,no,Thursday,1.0,37.0,95.53,2.0,35.0,66.87,16.37,21.88,162.44,0.0,5.0,2044.12,28.29,45.95,0.0,2023.0,1.0,5.0,5.0
0,male,canada,premium,toys,educational,trendify,paypal,mobile,direct,standard,standard,central,winter,no,Thursday,1.0,37.0,50.04,2.0,10.0,10.01,10.9,3.03,104.0,7.0,4.5,3021.41,27.99,29.11,0.0,2023.0,1.0,5.0,5.0
0,male,india,new,beauty,makeup,valuemax,wallet,desktop,referral,standard,express,south,winter,no,Thursday,1.0,31.0,42.6,5.0,20.0,42.6,17.09,18.13,205.62,3.0,4.3,1553.96,39.7,81.63,0.0,2023.0,1.0,5.0,5.0
0,male,canada,returning,home & kitchen,cookware,quickcart,cash on delivery,mobile,referral,gold,standard,north,winter,no,Thursday,1.0,46.0,160.78,3.0,10.0,48.23,3.12,35.03,472.26,6.0,4.2,7092.75,18.44,87.08,1.0,2023.0,1.0,5.0,5.0
0,male,uae,new,home & kitchen,furniture,apex,paypal,desktop,direct,silver,express,west,winter,yes,Thursday,1.0,19.0,153.92,3.0,0.0,0.0,16.76,14.9,493.42,4.0,3.7,6290.43,24.23,119.56,1.0,2023.0,1.0,5.0,5.0
0,female,france,returning,home & kitchen,cookware,trendify,debit card,mobile,direct,standard,express,central,winter,yes,Friday,1.0,23.0,125.98,4.0,30.0,151.18,16.17,57.92,426.83,4.0,3.2,7555.28,11.06,47.21,1.0,2023.0,1.0,6.0,6.0
0,other,india,loyal,beauty,makeup,quickcart,cash on delivery,mobile,organic search,standard,express,central,winter,no,Friday,1.0,28.0,20.28,5.0,10.0,10.14,16.16,3.68,111.1,5.0,4.9,3008.47,23.61,26.23,0.0,2023.0,1.0,6.0,6.0
0,male,uae,returning,sports,fitness,quickcart,paypal,mobile,direct,silver,express,west,winter,no,Friday,1.0,33.0,173.38,3.0,0.0,0.0,17.45,45.22,582.81,0.0,5.0,4432.46,35.47,206.72,1.0,2023.0,1.0,6.0,6.0
0,female,pakistan,new,books,fiction,quickcart,bank transfer,mobile,paid ads,standard,standard,east,winter,no,Friday,1.0,33.0,32.93,2.0,20.0,13.17,3.68,4.04,60.41,5.0,3.9,1245.82,29.72,17.95,0.0,2023.0,1.0,6.0,6.0
0,female,australia,returning,fashion,bags,zenith,paypal,desktop,email,standard,express,east,winter,no,Friday,1.0,20.0,70.78,4.0,25.0,70.78,17.59,31.21,261.14,2.0,3.7,1909.74,13.35,34.86,0.0,2023.0,1.0,6.0,6.0
0,male,india,loyal,groceries,snacks,apex,cash on delivery,desktop,organic search,standard,pickup,south,winter,no,Friday,1.0,18.0,14.27,5.0,10.0,7.14,11.52,3.78,79.51,3.0,5.0,1061.31,25.07,19.93,0.0,2023.0,1.0,6.0,6.0
0,male,saudi arabia,loyal,fashion,shoes,nova,paypal,mobile,organic search,silver,express,west,winter,no,Friday,1.0,41.0,40.06,3.0,10.0,12.02,14.77,10.06,132.99,4.0,4.2,1302.01,31.74,42.21,0.0,2023.0,1.0,6.0,6.0
1,male,germany,loyal,toys,educational,primeplus,debit card,desktop,organic search,silver,express,south,winter,yes,Friday,1.0,38.0,42.51,3.0,15.0,19.13,14.18,12.93,135.51,5.0,2.2,2408.85,8.82,11.95,0.0,2023.0,1.0,6.0,6.0
0,male,germany,new,electronics,headphones,quickcart,debit card,desktop,referral,standard,standard,central,winter,no,Friday,1.0,35.0,791.04,2.0,5.0,79.1,6.5,154.57,1664.05,4.0,4.6,20796.61,5.13,85.37,1.0,2023.0,1.0,6.0,6.0
0,female,france,returning,fashion,men clothing,nova,credit card,mobile,organic search,gold,express,central,winter,no,Friday,1.0,42.0,120.38,4.0,20.0,96.3,17.27,39.98,442.47,5.0,3.6,8585.15,25.92,114.69,1.0,2023.0,1.0,6.0,6.0
0,male,france,returning,fashion,shoes,primeplus,credit card,desktop,organic search,standard,pickup,north,winter,no,Friday,1.0,37.0,66.05,3.0,25.0,49.54,9.25,17.38,175.24,4.0,4.2,1962.47,11.27,19.75,0.0,2023.0,1.0,6.0,6.0
0,female,canada,returning,home & kitchen,furniture,nova,wallet,mobile,email,silver,standard,central,winter,no,Friday,1.0,58.0,67.5,1.0,20.0,13.5,3.23,2.84,60.07,7.0,5.0,585.94,20.63,12.39,0.0,2023.0,1.0,6.0,6.0
0,female,germany,new,home & kitchen,appliances,zenith,paypal,mobile,referral,silver,standard,west,winter,no,Friday,1.0,56.0,73.0,2.0,20.0,29.2,7.12,13.65,137.57,10.0,2.7,969.01,17.88,24.6,0.0,2023.0,1.0,6.0,6.0
0,male,saudi arabia,loyal,beauty,fragrance,valuemax,cash on delivery,desktop,referral,standard,standard,west,winter,no,Friday,1.0,18.0,58.37,2.0,10.0,11.67,6.87,6.82,118.76,7.0,4.1,1320.43,22.44,26.65,0.0,2023.0,1.0,6.0,6.0
0,female,saudi arabia,returning,electronics,laptop,primeplus,wallet,desktop,direct,standard,pickup,central,winter,no,Friday,1.0,43.0,323.35,4.0,25.0,323.35,10.14,89.46,1069.65,9.0,3.6,6337.57,25.72,275.11,1.0,2023.0,1.0,6.0,6.0
0,female,india,loyal,beauty,haircare,primeplus,paypal,mobile,organic search,gold,pickup,west,winter,no,Friday,1.0,58.0,52.15,3.0,0.0,0.0,4.52,9.25,170.22,8.0,2.9,3249.39,21.91,37.3,0.0,2023.0,1.0,6.0,6.0
0,female,united kingdom,returning,fashion,men clothing,apex,debit card,desktop,organic search,standard,same day,west,winter,no,Friday,1.0,45.0,32.77,2.0,10.0,6.55,20.8,5.85,85.64,1.0,5.0,766.19,23.85,20.43,0.0,2023.0,1.0,6.0,6.0
0,female,canada,returning,home & kitchen,decor,ecolife,bank transfer,mobile,direct,standard,express,east,winter,no,Friday,1.0,47.0,81.9,4.0,10.0,32.76,12.64,10.08,317.56,4.0,3.1,5665.42,17.26,54.81,0.0,2023.0,1.0,6.0,6.0
0,male,united kingdom,premium,sports,fitness,apex,cash on delivery,desktop,social media,silver,standard,north,winter,no,Friday,1.0,34.0,129.2,3.0,10.0,38.76,6.84,30.72,386.4,5.0,4.9,7577.38,16.66,64.37,0.0,2023.0,1.0,6.0,6.0
0,female,saudi arabia,loyal,home & kitchen,furniture,quickcart,credit card,mobile,paid ads,standard,standard,north,winter,no,Friday,1.0,40.0,167.46,2.0,5.0,16.75,6.25,27.53,351.95,7.0,4.9,5654.11,12.27,43.18,0.0,2023.0,1.0,6.0,6.0
0,female,france,returning,beauty,makeup,quickcart,bank transfer,tablet,paid ads,silver,express,east,winter,no,Friday,1.0,40.0,57.98,2.0,5.0,5.8,14.25,6.14,130.55,3.0,4.3,2437.9,29.04,37.91,0.0,2023.0,1.0,6.0,6.0
0,female,united kingdom,returning,home & kitchen,appliances,nova,wallet,mobile,organic search,gold,standard,south,winter,no,Friday,1.0,42.0,238.99,2.0,15.0,71.7,2.17,39.19,447.64,6.0,4.5,8191.93,14.66,65.62,1.0,2023.0,1.0,6.0,6.0
0,other,canada,loyal,electronics,accessories,urbanco,wallet,desktop,direct,silver,same day,south,winter,no,Friday,1.0,46.0,352.32,4.0,5.0,70.46,23.13,58.51,1420.46,0.0,3.5,15115.54,26.21,372.3,1.0,2023.0,1.0,6.0,6.0
0,male,united states,returning,fashion,bags,valuemax,credit card,desktop,email,gold,standard,west,winter,no,Friday,1.0,18.0,67.51,2.0,25.0,33.76,5.31,15.52,122.09,6.0,4.5,239.18,34.05,41.57,0.0,2023.0,1.0,6.0,6.0
0,female,united kingdom,loyal,home & kitchen,decor,urbanco,bank transfer,mobile,social media,gold,express,west,winter,no,Friday,1.0,53.0,155.59,4.0,0.0,0.0,16.93,37.54,676.83,7.0,4.6,13775.97,9.51,64.37,1.0,2023.0,1.0,6.0,6.0
0,male,saudi arabia,loyal,electronics,headphones,freshmart,wallet,mobile,direct,silver,standard,north,winter,no,Friday,1.0,39.0,320.52,1.0,5.0,16.03,5.79,19.84,330.12,6.0,3.8,3018.86,12.36,40.8,0.0,2023.0,1.0,6.0,6.0
0,male,india,returning,groceries,dairy,zenith,cash on delivery,mobile,referral,standard,pickup,central,winter,no,Friday,1.0,18.0,8.95,4.0,10.0,3.58,6.55,1.36,40.13,7.0,4.4,20.0,4.47,1.79,0.0,2023.0,1.0,6.0,6.0
0,female,united kingdom,returning,groceries,dairy,quickcart,wallet,desktop,email,silver,standard,east,winter,no,Saturday,1.0,30.0,45.45,1.0,20.0,9.09,5.36,3.82,45.54,0.0,4.7,470.04,12.65,5.76,0.0,2023.0,1.0,7.0,7.0
0,female,australia,returning,books,comics,nova,credit card,mobile,referral,standard,express,south,winter,no,Saturday,1.0,50.0,10.89,2.0,0.0,0.0,13.63,2.09,37.5,4.0,3.8,205.83,6.83,2.56,0.0,2023.0,1.0,7.0,7.0
0,male,france,returning,electronics,accessories,freshmart,cash on delivery,desktop,social media,gold,standard,west,winter,no,Saturday,1.0,45.0,598.23,1.0,10.0,59.82,1.32,64.42,604.15,3.0,4.5,9722.36,15.26,92.19,1.0,2023.0,1.0,7.0,7.0
1,male,india,new,home & kitchen,cookware,freshmart,debit card,mobile,paid ads,standard,standard,central,winter,no,Saturday,1.0,22.0,180.53,3.0,0.0,0.0,9.1,35.63,586.32,8.0,4.3,2465.79,26.57,155.79,1.0,2023.0,1.0,7.0,7.0
0,female,australia,returning,groceries,snacks,zenith,debit card,desktop,social media,standard,pickup,central,winter,no,Saturday,1.0,45.0,14.56,1.0,15.0,2.18,7.32,1.09,20.79,5.0,5.0,716.07,17.3,3.6,0.0,2023.0,1.0,7.0,7.0
0,female,germany,returning,sports,outdoor,freshmart,debit card,tablet,direct,standard,standard,south,winter,no,Saturday,1.0,22.0,82.74,3.0,30.0,74.47,8.58,21.42,203.75,0.0,4.9,853.81,16.13,32.86,0.0,2023.0,1.0,7.0,7.0
0,male,united states,new,toys,action figures,quickcart,cash on delivery,desktop,email,standard,express,west,winter,no,Saturday,1.0,18.0,34.98,4.0,10.0,13.99,15.63,12.19,153.75,5.0,4.0,2609.06,11.95,18.37,0.0,2023.0,1.0,7.0,7.0
0,female,germany,returning,fashion,men clothing,zenith,paypal,mobile,referral,standard,express,west,winter,no,Saturday,1.0,31.0,53.18,1.0,20.0,10.64,11.73,4.68,58.95,1.0,4.0,526.09,20.27,11.95,0.0,2023.0,1.0,7.0,7.0
0,female,uae,loyal,groceries,dairy,nova,wallet,tablet,social media,silver,express,central,winter,no,Saturday,1.0,39.0,14.22,4.0,0.0,0.0,17.47,3.41,77.76,7.0,5.0,1568.93,22.76,17.7,0.0,2023.0,1.0,7.0,7.0
0,female,united states,new,groceries,dairy,trendify,bank transfer,mobile,social media,gold,express,west,winter,no,Saturday,1.0,47.0,16.54,3.0,20.0,9.92,10.34,3.29,53.33,3.0,4.5,938.14,23.07,12.3,0.0,2023.0,1.0,7.0,7.0
0,female,germany,premium,groceries,beverages,freshmart,cash on delivery,mobile,email,standard,pickup,west,winter,no,Saturday,1.0,51.0,37.53,3.0,30.0,33.78,5.53,5.51,89.85,9.0,3.8,1404.63,14.37,12.91,0.0,2023.0,1.0,7.0,7.0
0,female,saudi arabia,loyal,fashion,bags,apex,credit card,desktop,organic search,silver,standard,north,winter,no,Saturday,1.0,53.0,109.14,2.0,25.0,54.57,4.58,6.72,175.01,5.0,4.2,2597.67,29.94,52.4,0.0,2023.0,1.0,7.0,7.0
0,male,saudi arabia,returning,groceries,beverages,valuemax,credit card,desktop,referral,platinum,standard,north,winter,yes,Saturday,1.0,40.0,9.43,1.0,10.0,0.94,0.06,0.92,9.47,9.0,3.9,158.91,19.4,1.84,0.0,2023.0,1.0,7.0,7.0
0,female,germany,returning,home & kitchen,cookware,urbanco,credit card,desktop,organic search,standard,express,central,winter,no,Saturday,1.0,40.0,144.41,1.0,5.0,7.22,13.83,5.45,156.47,2.0,4.0,2969.39,30.05,47.02,0.0,2023.0,1.0,7.0,7.0
0,male,australia,new,home & kitchen,furniture,urbanco,debit card,mobile,organic search,silver,express,east,winter,no,Saturday,1.0,44.0,101.49,1.0,20.0,20.3,10.88,6.08,98.15,5.0,4.3,519.64,18.8,18.45,0.0,2023.0,1.0,7.0,7.0
1,female,uae,returning,home & kitchen,decor,valuemax,paypal,desktop,paid ads,standard,express,central,winter,no,Saturday,1.0,23.0,131.75,1.0,20.0,26.35,13.91,15.31,134.62,3.0,3.1,1785.01,32.6,43.89,0.0,2023.0,1.0,7.0,7.0
0,female,united kingdom,new,groceries,dairy,trendify,cash on delivery,desktop,email,silver,express,north,winter,no,Saturday,1.0,46.0,32.56,3.0,0.0,0.0,14.09,9.21,120.98,3.0,4.6,2592.58,27.54,33.32,0.0,2023.0,1.0,7.0,7.0
0,female,germany,returning,groceries,beverages,quickcart,debit card,mobile,referral,silver,standard,central,winter,no,Saturday,1.0,22.0,15.51,3.0,0.0,0.0,5.76,4.52,56.81,5.0,4.4,857.04,18.62,10.58,0.0,2023.0,1.0,7.0,7.0
0,male,france,premium,groceries,snacks,quickcart,bank transfer,mobile,organic search,standard,express,central,winter,no,Saturday,1.0,39.0,25.62,2.0,25.0,12.81,17.26,4.85,60.54,4.0,5.0,1345.82,20.93,12.67,0.0,2023.0,1.0,7.0,7.0
0,female,united kingdom,new,beauty,makeup,zenith,bank transfer,mobile,direct,standard,express,central,winter,no,Saturday,1.0,48.0,56.07,3.0,25.0,42.05,18.57,18.7,163.43,5.0,5.0,2768.67,18.19,29.73,0.0,2023.0,1.0,7.0,7.0
0,male,france,returning,groceries,snacks,urbanco,bank transfer,mobile,email,platinum,express,east,winter,no,Sunday,1.0,33.0,12.64,5.0,10.0,6.32,8.55,6.03,71.46,2.0,5.0,902.14,25.36,18.12,0.0,2023.0,1.0,8.0,1.0
0,female,united states,new,electronics,laptop,primeplus,paypal,mobile,paid ads,standard,standard,central,winter,no,Sunday,1.0,34.0,298.44,4.0,20.0,238.75,9.97,76.18,1041.16,8.0,4.7,7570.47,13.14,136.81,1.0,2023.0,1.0,8.0,1.0
0,female,united states,returning,home & kitchen,appliances,valuemax,credit card,mobile,paid ads,standard,standard,east,winter,yes,Sunday,1.0,23.0,61.26,3.0,10.0,18.38,8.91,21.16,195.47,3.0,4.2,1360.16,22.67,44.31,0.0,2023.0,1.0,8.0,1.0
0,male,uae,returning,home & kitchen,decor,primeplus,wallet,mobile,paid ads,gold,standard,north,winter,no,Sunday,1.0,34.0,228.08,3.0,25.0,171.06,5.87,40.04,559.09,5.0,2.9,4092.97,36.49,204.01,1.0,2023.0,1.0,8.0,1.0
0,male,united kingdom,loyal,sports,sportswear,quickcart,bank transfer,mobile,referral,gold,same day,east,winter,no,Sunday,1.0,40.0,57.89,3.0,30.0,52.1,18.57,16.99,157.13,3.0,5.0,2720.89,16.43,25.82,0.0,2023.0,1.0,8.0,1.0
0,male,saudi arabia,loyal,electronics,laptop,nova,debit card,mobile,referral,standard,standard,east,winter,no,Sunday,1.0,24.0,537.11,3.0,0.0,0.0,8.08,121.38,1740.79,5.0,4.1,7502.79,13.65,237.62,1.0,2023.0,1.0,8.0,1.0
0,female,united states,returning,groceries,beverages,trendify,wallet,mobile,referral,standard,standard,south,winter,no,Sunday,1.0,19.0,38.48,2.0,5.0,3.85,5.58,3.76,82.45,7.0,3.7,1364.33,16.73,13.79,0.0,2023.0,1.0,8.0,1.0
0,male,united states,new,home & kitchen,appliances,urbanco,debit card,mobile,paid ads,standard,express,central,winter,no,Sunday,1.0,18.0,106.08,2.0,5.0,10.61,11.53,14.65,227.73,7.0,4.1,1736.07,26.58,60.53,0.0,2023.0,1.0,8.0,1.0
0,male,france,returning,groceries,dairy,primeplus,credit card,tablet,direct,standard,express,central,winter,no,Sunday,1.0,40.0,16.48,1.0,0.0,0.0,12.85,1.65,30.98,2.0,4.5,248.43,25.59,7.93,0.0,2023.0,1.0,8.0,1.0
0,male,australia,returning,beauty,fragrance,apex,bank transfer,mobile,paid ads,standard,standard,south,winter,no,Sunday,1.0,50.0,34.09,1.0,0.0,0.0,3.05,2.4,39.54,4.0,4.6,243.79,38.93,15.39,0.0,2023.0,1.0,8.0,1.0
0,female,pakistan,loyal,home & kitchen,cookware,zenith,credit card,mobile,direct,standard,pickup,central,winter,no,Sunday,1.0,38.0,65.34,2.0,0.0,0.0,7.73,10.63,149.04,8.0,4.9,1710.39,17.75,26.45,0.0,2023.0,1.0,8.0,1.0
0,male,pakistan,returning,home & kitchen,appliances,apex,credit card,mobile,email,standard,pickup,east,winter,no,Sunday,1.0,35.0,166.44,3.0,5.0,24.97,5.5,36.75,516.6,5.0,4.9,9612.94,5.06,26.14,1.0,2023.0,1.0,8.0,1.0
0,male,saudi arabia,returning,sports,equipment,nova,debit card,mobile,paid ads,gold,express,west,winter,yes,Sunday,1.0,38.0,122.48,5.0,20.0,122.48,18.1,67.24,575.26,5.0,4.8,7628.33,22.37,128.69,1.0,2023.0,1.0,8.0,1.0
0,female,uae,new,home & kitchen,decor,valuemax,debit card,mobile,organic search,gold,express,west,winter,no,Sunday,1.0,18.0,58.59,2.0,30.0,35.15,10.55,6.3,98.88,5.0,4.9,1145.27,9.79,9.68,0.0,2023.0,1.0,8.0,1.0
0,female,australia,returning,electronics,laptop,urbanco,bank transfer,tablet,organic search,silver,express,central,winter,no,Sunday,1.0,57.0,811.36,4.0,25.0,811.36,16.74,384.09,2834.91,5.0,4.5,13241.73,3.0,85.05,1.0,2023.0,1.0,8.0,1.0
0,male,uae,loyal,groceries,snacks,ecolife,credit card,mobile,referral,silver,standard,west,winter,no,Sunday,1.0,44.0,5.24,2.0,10.0,1.05,4.86,1.11,15.4,6.0,5.0,693.44,29.49,4.54,0.0,2023.0,1.0,8.0,1.0
0,male,pakistan,loyal,toys,puzzles,nova,bank transfer,desktop,social media,standard,standard,east,winter,no,Sunday,1.0,18.0,58.25,2.0,0.0,0.0,7.83,5.58,129.91,6.0,4.7,2376.62,38.66,50.22,0.0,2023.0,1.0,8.0,1.0
0,female,canada,new,sports,sportswear,primeplus,bank transfer,mobile,referral,standard,standard,west,winter,no,Sunday,1.0,36.0,83.57,3.0,15.0,37.61,7.63,23.01,243.74,5.0,4.7,3916.38,10.56,25.74,0.0,2023.0,1.0,8.0,1.0
0,male,uae,returning,groceries,snacks,urbanco,bank transfer,mobile,organic search,silver,same day,central,winter,no,Sunday,1.0,18.0,21.0,4.0,20.0,16.8,22.4,3.52,93.12,1.0,5.0,417.7,14.72,13.71,0.0,2023.0,1.0,8.0,1.0
0,male,france,returning,electronics,headphones,quickcart,bank transfer,mobile,direct,silver,standard,east,winter,no,Monday,1.0,18.0,455.81,6.0,20.0,546.97,9.16,192.18,2389.23,2.0,4.5,43241.08,9.7,231.76,1.0,2023.0,1.0,9.0,2.0
1,male,united states,premium,electronics,laptop,zenith,debit card,mobile,organic search,standard,standard,west,winter,no,Monday,1.0,29.0,340.35,4.0,0.0,0.0,11.42,64.79,1437.61,7.0,3.3,7778.64,24.73,355.52,1.0,2023.0,1.0,9.0,2.0
0,female,france,returning,home & kitchen,appliances,valuemax,credit card,desktop,paid ads,platinum,same day,west,winter,no,Monday,1.0,44.0,181.74,2.0,0.0,0.0,20.83,21.93,406.24,0.0,4.6,1497.51,16.82,68.33,1.0,2023.0,1.0,9.0,2.0
0,female,united states,loyal,home & kitchen,decor,zenith,bank transfer,mobile,organic search,gold,standard,central,winter,no,Monday,1.0,39.0,132.53,5.0,40.0,265.06,6.31,54.78,458.68,9.0,3.3,8426.95,12.47,57.2,1.0,2023.0,1.0,9.0,2.0
1,male,australia,new,home & kitchen,furniture,trendify,bank transfer,mobile,organic search,standard,standard,north,winter,no,Monday,1.0,23.0,136.74,3.0,10.0,41.02,8.91,25.71,403.82,3.0,4.3,3315.69,20.87,84.28,1.0,2023.0,1.0,9.0,2.0
0,female,germany,returning,electronics,accessories,trendify,bank transfer,mobile,referral,standard,standard,south,winter,no,Monday,1.0,25.0,384.05,3.0,10.0,115.22,9.82,87.13,1133.88,3.0,5.0,4842.57,17.39,197.18,1.0,2023.0,1.0,9.0,2.0
0,male,france,loyal,fashion,bags,valuemax,debit card,tablet,email,silver,pickup,west,winter,no,Monday,1.0,24.0,91.07,2.0,30.0,54.64,7.37,15.16,150.03,3.0,4.0,2487.9,14.6,21.9,0.0,2023.0,1.0,9.0,2.0
0,female,saudi arabia,loyal,sports,equipment,primeplus,wallet,desktop,social media,silver,pickup,north,winter,no,Monday,1.0,59.0,87.64,3.0,35.0,92.02,6.6,27.73,205.23,4.0,4.4,2077.2,17.15,35.2,0.0,2023.0,1.0,9.0,2.0
0,male,united kingdom,loyal,fashion,women clothing,trendify,debit card,mobile,email,platinum,standard,central,winter,no,Monday,1.0,31.0,90.37,2.0,20.0,36.15,0.02,5.93,150.54,9.0,4.5,952.28,23.22,34.96,0.0,2023.0,1.0,9.0,2.0
0,female,uae,loyal,sports,equipment,urbanco,bank transfer,mobile,paid ads,silver,standard,north,winter,no,Monday,1.0,44.0,102.94,2.0,15.0,30.88,3.48,8.79,187.27,5.0,4.0,4093.62,13.35,25.0,0.0,2023.0,1.0,9.0,2.0
0,male,united kingdom,loyal,groceries,beverages,nova,paypal,desktop,paid ads,standard,pickup,east,winter,no,Monday,1.0,43.0,24.61,2.0,25.0,12.3,4.25,4.9,46.07,4.0,4.3,1187.99,28.67,13.21,0.0,2023.0,1.0,9.0,2.0
0,female,india,returning,groceries,snacks,trendify,paypal,mobile,email,gold,express,west,winter,no,Monday,1.0,33.0,19.07,2.0,15.0,5.72,13.57,3.56,49.55,5.0,4.8,794.49,6.71,3.32,0.0,2023.0,1.0,9.0,2.0
0,other,pakistan,loyal,groceries,fresh produce,zenith,wallet,desktop,email,gold,standard,central,winter,no,Monday,1.0,38.0,6.9,3.0,0.0,0.0,5.95,1.41,28.06,7.0,3.4,1387.53,19.81,5.56,0.0,2023.0,1.0,9.0,2.0
0,male,united kingdom,new,beauty,makeup,trendify,wallet,mobile,referral,silver,express,west,winter,no,Monday,1.0,41.0,41.14,2.0,25.0,20.57,14.18,7.37,83.26,5.0,4.6,1096.15,32.47,27.03,0.0,2023.0,1.0,9.0,2.0
